10.2196/12345	 DOI
10.1021/acssuschemeng.7b03558	 DOI
10.1093/med/9780190851040.003.0008	 DOI
10.1007/s003390051502	 DOI
10.1080/09614520903564256	 DOI
10.1037/10591-026	 DOI
10.1007/s40273-015-0303-x	 DOI
10.4314/ejesm.v10i2.2	 DOI
10.1016/j.patcog.2012.02.004	 DOI
10.17835/2076-6297.2017.9.2.006-017	 DOI
10.1142/9789812708946_0011	 DOI
10.7748/ns.5.3.46.s54	 DOI
10.1007/s11422-008-9101-5	 DOI
10.21688/1681-3472-2016-4-26-33	 DOI
10.4324/9780429033285-16	 DOI
10.1016/j.techfore.2012.04.004	 DOI
10.2307/1373267	 DOI
10.1080/13876988.2012.698582	 DOI
10.5772/intechopen.72361	 DOI
10.1007/978-3-8349-7190-6_19	 DOI
10.1063/1.2172888	 DOI
10.1108/14636690310487255	 DOI
10.1177/0090591719836195	 DOI
10.1017/s0007680512001547	 DOI
10.9783/9780812208412.71	 DOI
10.1111/ecot.12236	 DOI
10.1080/085640032000063986	 DOI
10.1111/j.1468-2257.1982.tb00699.x	 DOI
10.4103/0973-029x.190911	 DOI
10.25149/1756-8358.1301010	 DOI
10.18307/2018.0521	 DOI
10.1306/522b2c87-1727-11d7-8645000102c1865d	 DOI
10.1177/0010414005277570	 DOI
10.2329/perio.27.912	 DOI
10.1162/jeea.2010.8.2-3.253	 DOI
10.1186/s12889-017-4689-6	 DOI
10.1017/9781316676790.007	 DOI
10.1007/978-3-642-24425-4_51	 DOI
10.18509/gbp.2019.11	 DOI
10.1016/b978-075065488-3.50008-4	 DOI
10.1016/j.jaci.2017.12.271	 DOI
10.1021/ma052512+	 DOI
10.1007/978-3-319-67220-5_29	 DOI
10.1088/1755-1307/6/7/572042	 DOI
10.1007/978-1-4020-5648-2_14	 DOI
10.19026/ajfst.5.3143	 DOI
10.16881/jss.2019.07.30.3.181	 DOI
10.1029/2006gl028502	 DOI
10.1023/b:clim.0000038207.61868.0e	 DOI
10.1046/j.1365-2486.1997.00078.x	 DOI
10.4172/2324-903x.1000e102	 DOI
10.1038/nclimate1193	 DOI
10.18848/1835-4432/cgp/v06i04/40906	 DOI
10.1520/gtj19970012	 DOI
10.1177/019263659207654717	 DOI
10.1080/21568235.2018.1541049	 DOI
10.5267/j.msl.2013.11.024	 DOI
10.1016/s0163-6383(88)80016-x	 DOI
10.2514/1.a34089	 DOI
10.2514/3.22085	 DOI
10.1016/0308-9126(84)90085-3	 DOI
10.2514/6.1977-1087	 DOI
10.2514/6.2019-2348	 DOI
10.5860/choice.47-4989	 DOI
10.1016/s0168-9002(98)00940-1	 DOI
10.1061/(asce)as.1943-5525.0000107	 DOI
10.1080/00207721.2012.743618	 DOI
10.2514/1.a32830	 DOI
10.2514/5.9781600864926.0327.0363	 DOI
10.1364/ao.23.000143	 DOI
10.2514/3.29279	 DOI
10.2514/6.2004-5209	 DOI
10.1145/51909.51952	 DOI
10.1007/978-94-011-2680-9_14	 DOI
10.2514/6.2010-8197	 DOI
10.17265/2332-8258/2015.02.004	 DOI
10.1016/s1474-6670(17)41055-x	 DOI
10.5739/isfp.2008.149	 DOI
10.2514/3.61951	 DOI
10.1016/j.ast.2017.05.021	 DOI
10.2514/3.28598	 DOI
10.2514/5.9781600864957.0003.0019	 DOI
10.1109/icma.2007.4303878	 DOI
10.1016/1359-0189(92)90082-7	 DOI
10.31399/asm.fach.aero.c9001747	 DOI
10.1088/0957-0233/19/9/095203	 DOI
10.2514/1.a33187	 DOI
10.1177/0954410012468633	 DOI
10.1016/b978-0-08-100700-6.00012-x	 DOI
10.2514/2.3370	 DOI
10.1109/tmech.2013.2288314	 DOI
10.2514/6.2015-4532	 DOI
10.1109/tns.2011.2169088	 DOI
10.1002/9781119107392.ch8	 DOI
10.1615/heattransres.2018019407	 DOI
10.2514/6.2007-6441	 DOI
10.2514/1.a33119	 DOI
10.2514/1.15170	 DOI
10.1049/ic:19950659	 DOI
10.1109/aero.2018.8396384	 DOI
10.1016/0273-1177(91)90544-t	 DOI
10.2514/3.27856	 DOI
10.2514/3.30279	 DOI
10.2514/6.2011-2119	 DOI
10.2514/3.29013	 DOI
10.18287/1998-6629-2013-0-3-2(41)-139-142	 DOI
10.2514/3.61805	 DOI
10.2514/3.27886	 DOI
10.2514/2.3583	 DOI
10.1002/9781119971191.app3	 DOI
10.2514/6.1990-173	 DOI
10.2514/6.2000-1773	 DOI
10.1029/sp027p0328	 DOI
10.1364/ao.9.000301	 DOI
10.1063/1.43028	 DOI
10.1117/12.188129	 DOI
10.2514/2.3256	 DOI
10.1109/taes.2004.1386868	 DOI
10.2514/3.61954	 DOI
10.17238/issn2409-0239.2017.4.57	 DOI
10.2514/3.27853	 DOI
10.1117/12.293328	 DOI
10.1029/2019ja027035	 DOI
10.1117/12.405777	 DOI
10.1080/10798587.2011.10643153	 DOI
10.1109/jsyst.2014.2327972	 DOI
10.1126/science.142.3592.539	 DOI
10.4028/www.scientific.net/amm.157-158.847	 DOI
10.2514/1.49851	 DOI
10.2514/3.55560	 DOI
10.1109/mspec.1965.6501381	 DOI
10.1109/dasc.2001.964230	 DOI
10.2514/3.25826	 DOI
10.2514/1.i010049	 DOI
10.2514/1.a32791	 DOI
10.2514/6.1987-1624	 DOI
10.1089/ast.2011.0735	 DOI
10.3901/cjme.2013.05.873	 DOI
10.2514/6.1975-680	 DOI
10.2514/3.55543	 DOI
10.2514/6.1988-4252	 DOI
10.1109/tge.1978.294537	 DOI
10.1109/aero.2006.1656164	 DOI
10.1109/aim.2005.1500992	 DOI
10.2514/1.a34444	 DOI
10.2514/3.57109	 DOI
10.1007/978-94-007-1069-6_17	 DOI
10.2514/3.56983	 DOI
10.5687/iscie.12.747	 DOI
10.1016/j.euromechsol.2005.11.009	 DOI
10.1109/tac.2008.2008350	 DOI
10.2514/5.9781600864940.0219.0233	 DOI
10.1109/chicc.2014.6896489	 DOI
10.2172/1033424	 DOI
10.1109/rast.2019.8767440	 DOI
10.2514/3.29758	 DOI
10.2514/3.26156	 DOI
10.1245/s10434-016-5731-0	 DOI
10.1016/0169-5002(96)85861-2	 DOI
10.1021/acs.jmedchem.5b01571	 DOI
10.1002/(sici)1097-0347(199809)20:6<489::aid-hed1>3.3.co;2-6	 DOI
10.1200/cci.18.00107	 DOI
10.1093/carcin/bgn292	 DOI
10.18632/oncotarget.10496	 DOI
10.1007/978-3-642-69577-3_1	 DOI
10.1016/s0016-5085(98)82703-0	 DOI
10.1016/j.gie.2006.03.477	 DOI
10.1007/bf00199769	 DOI
10.1007/s11912-013-0376-7	 DOI
10.1007/3-540-30683-8_505	 DOI
10.1102/1470-7330.2008.9007	 DOI
10.1002/1097-0142(197105)27:5<1051::aid-cncr2820270508>3.0.co;2-7	 DOI
10.1158/1541-7786.mcr-18-0158	 DOI
10.1590/1982-0194201400010	 DOI
10.1158/0008-5472.sabcs12-p2-16-04	 DOI
10.1158/1538-7445.sabcs14-p3-04-06	 DOI
10.1016/0002-9378(63)90544-1	 DOI
10.1002/pbc.27105	 DOI
10.1136/bmj.287.6402.1377-a	 DOI
10.1016/j.jogc.2017.06.038	 DOI
10.1016/j.ijrobp.2009.07.1085	 DOI
10.1093/jnci/93.15.1178	 DOI
10.1002/1097-0142(19801015)46:8<1781::aid-cncr2820460814>3.0.co;2-f	 DOI
10.1007/s00280-016-3008-8	 DOI
10.1093/jnci/90.7.496	 DOI
10.4103/2278-330x.130490	 DOI
10.29289/259453942018v28s1039	 DOI
10.1007/s11805-011-0586-4	 DOI
10.1200/jco.2019.37.15_suppl.e16539	 DOI
10.3389/conf.fphar.2014.61.00032	 DOI
10.1186/bcr698	 DOI
10.1038/s41598-019-42184-z	 DOI
10.1038/147741b0	 DOI
10.1007/s11764-015-0472-9	 DOI
10.1016/s0959-8049(02)80651-7	 DOI
10.7314/apjcp.2016.17.4.2311	 DOI
10.1002/1097-0215(200102)9999:9999<::aid-ijc1144>3.0.co;2-l	 DOI
10.1007/s10269-010-1972-x	 DOI
10.1158/1538-7445.am2018-5822	 DOI
10.1016/j.acra.2018.12.025	 DOI
10.4044/joma1947.106.5-6_631	 DOI
10.1001/jama.1983.03340220040030	 DOI
10.1002/1097-0142(19830815)52:4<661::aid-cncr2820520416>3.0.co;2-x	 DOI
10.1016/0277-5379(87)90667-5	 DOI
10.1016/j.jmir.2017.10.008	 DOI
10.1021/acs.bioconjchem.5b00417	 DOI
10.1007/s00038-011-0273-5	 DOI
10.3892/ol.2017.7178	 DOI
10.1002/1098-2264(200007)28:3<246::aid-gcc2>3.0.co;2-0	 DOI
10.1016/s0304-3835(03)00158-7	 DOI
10.1111/cas.12447	 DOI
10.3928/0090-4481-19821101-14	 DOI
10.7314/apjcp.2014.15.18.7625	 DOI
10.1016/s1470-2045(09)70262-1	 DOI
10.5649/jjphcs.31.203	 DOI
10.1375/twin.7.2.182	 DOI
10.1016/j.puhe.2019.08.015	 DOI
10.1016/s0165-4608(02)00528-9	 DOI
10.1063/1.4968033	 DOI
10.1007/978-1-4020-5133-3_16	 DOI
10.1200/jco.2014.32.15_suppl.599	 DOI
10.1007/978-1-4899-8002-1_3	 DOI
10.1007/s00259-004-1627-5	 DOI
10.1186/s12885-016-2521-9	 DOI
10.1007/bf01884251	 DOI
10.1038/bjc.2012.134	 DOI
10.1016/s0140-6736(87)91850-2	 DOI
10.5114/hpc.2016.61360	 DOI
10.1038/pcan.2010.13	 DOI
10.1158/1538-7445.am2011-4903	 DOI
10.7748/cnp.8.1.4.s2	 DOI
10.1016/j.breastdis.2012.04.013	 DOI
10.1093/acprof:oso/9780195149616.003.0018	 DOI
10.1038/s41416-019-0450-5	 DOI
10.7554/elife.01557.010	 DOI
10.1080/09553000210126466	 DOI
10.15517/psm.v14i1.22924	 DOI
10.1002/pros.21192	 DOI
10.4102/hsag.v17i1.632	 DOI
10.1093/jamiaopen/ooz040	 DOI
10.1097/00006231-199904000-00073	 DOI
10.1186/1471-2407-9-397	 DOI
10.3892/ijo.2019.4679	 DOI
10.3322/canjclin.16.6.249	 DOI
10.1038/aps.2014.129	 DOI
10.1055/s-2006-952354	 DOI
10.1007/s00280-016-3192-6	 DOI
10.1097/00004045-199809000-00018	 DOI
10.3892/or.2014.3266	 DOI
10.1038/s41467-019-09289-5	 DOI
10.1001/archpedi.1991.02160070069024	 DOI
10.1007/978-3-642-83293-2_6	 DOI
10.1186/1757-1626-2-9382	 DOI
10.1097/00005392-199904020-00291	 DOI
10.1016/s1590-8658(17)30532-7	 DOI
10.1158/1538-7445.am10-3637	 DOI
10.1145/3290605.3300605	 DOI
10.15593/2411-4367/2017.03.01	 DOI
10.5194/tc-2017-133-rc1	 DOI
10.1177/1468798416637113	 DOI
10.1108/intr-08-2013-0173	 DOI
10.2307/2333925	 DOI
10.2307/3052367	 DOI
10.1017/s0954102017000268	 DOI
10.1002/pol.1959.1203512841	 DOI
10.1007/jhep11(2018)152	 DOI
10.1029/1999jd900402	 DOI
10.1088/0004-637x/744/1/60	 DOI
10.1111/j.1744-7348.1945.tb06768.x	 DOI
10.1126/science.347.6224.821	 DOI
10.1177/0954409718805817	 DOI
10.1078/1439-1791-00009	 DOI
10.2139/ssrn.2753718	 DOI
10.1109/igarss.2000.857273	 DOI
10.1002/hyp.9618	 DOI
10.1029/2011jf002019	 DOI
10.2307/3809326	 DOI
10.1093/mnras/10.1.16	 DOI
10.1093/med/1.1.med-9780198520771-div1-309	 DOI
10.5194/nhess-17-749-2017	 DOI
10.30898/1684-1719.2018.6.2	 DOI
10.11623/frj.2016.24.3.09	 DOI
10.1038/oby.2005.40	 DOI
10.5194/tc-2018-122-ac2	 DOI
10.3402/tellusa.v52i1.12255	 DOI
10.1002/hyp.8333	 DOI
10.3103/s1068373912040012	 DOI
10.1109/igarss.1992.576840	 DOI
10.1145/358645.358654	 DOI
10.1017/s0022215100098996	 DOI
10.1017/cbo9781107295599.022	 DOI
10.3828/bhs.59.2.146	 DOI
10.3189/002214349793702728	 DOI
10.1007/s11069-014-1581-x	 DOI
10.1086/ahr/80.2.464	 DOI
10.1021/ma00132a021	 DOI
10.1163/9789004346673.wmdo-02_228	 DOI
10.2307/326371	 DOI
10.1016/j.ecresq.2015.08.002	 DOI
10.1111/j.1365-3059.1994.tb01614.x	 DOI
10.1300/j052v19n02_03	 DOI
10.5636/jgg.48.1179	 DOI
10.5194/nhess-13-1655-2013	 DOI
10.4106/jsse1985.1985.3	 DOI
10.1002/ijc.2910510602	 DOI
10.5331/seppyo.3.209	 DOI
10.2151/jmsj1923.26.2_53	 DOI
10.1080/03067319408026214	 DOI
10.1007/978-3-642-25206-8_9	 DOI
10.1152/ajplung.1996.270.1.l115	 DOI
10.1177/875647939100700605	 DOI
10.1016/j.physletb.2011.06.014	 DOI
10.17660/actahortic.2012.962.71	 DOI
10.3130/aijsx.450.0_25	 DOI
10.1214/11-aoas464	 DOI
10.1093/ptj/31.10.455	 DOI
10.4202/app.2012.0135	 DOI
10.1109/igarss.2017.8127217	 DOI
10.3390/atmos9060233	 DOI
10.1080/14760584.2018.1411196	 DOI
10.1111/b.9780631226697.2003.00021.x	 DOI
10.5194/tc-2017-72-rc2	 DOI
10.2151/jmsj.83.439	 DOI
10.3410/f.3882960.4039113	 DOI
10.1177/096777200000800106	 DOI
10.1039/c8ew00734a	 DOI
10.3189/s0022143000001325	 DOI
10.1029/2008gl034897	 DOI
10.1175/1520-0493(1889)1712[c4:cidosi]2.0.co;2	 DOI
10.1002/(sici)1099-1085(199903)13:4<515::aid-hyp712>3.3.co;2-a	 DOI
10.1532/hsf98.20041070	 DOI
10.1016/j.annemergmed.2015.07.156	 DOI
10.1177/001872679304601102	 DOI
10.1109/tgrs.2015.2419977	 DOI
10.5194/tc-2017-45	 DOI
10.5194/tc-2019-27	 DOI
10.1080/08905760108594650	 DOI
10.5331/seppyo.3.60	 DOI
10.1657/aaar0014-047	 DOI
10.1016/b978-0-12-179450-7.50011-5	 DOI
10.1016/b978-0-12-814899-0.00015-8	 DOI
10.1016/j.envint.2009.01.016	 DOI
10.1175/1520-0450(1992)031<1322:tsahbi>2.0.co;2	 DOI
10.1177/0361198196152300118	 DOI
10.3181/00379727-79-19406	 DOI
10.1016/j.oraloncology.2013.10.005	 DOI
10.1080/17533171.2015.1063833	 DOI
10.1201/9780203752746-62	 DOI
10.1175/waf-d-11-00030.1	 DOI
10.1093/aesa/50.3.306	 DOI
10.1037/e577702012-031	 DOI
10.5194/tc-2017-220-ac2	 DOI
10.1029/2007jd008964	 DOI
10.3133/ofr20071046	 DOI
10.1017/cbo9781107295599.002	 DOI
10.1177/002205740806801214	 DOI
10.22237/jmasm/1478001600	 DOI
10.1177/1012690214545901	 DOI
10.1007/bf00476916	 DOI
10.2139/ssrn.1286313	 DOI
10.35762/aer.2014.36.4.1	 DOI
10.7324/japs.2016.601201	 DOI
10.2196/iproc.8462	 DOI
10.14311/app.2017.9.0039	 DOI
10.15192/pscp.asr.2016.13.3.137139	 DOI
10.5980/jpnjurol.99.234_1	 DOI
10.1007/978-3-540-77213-2_7	 DOI
10.1049/jbire.1957.0039	 DOI
10.1016/s1570-9639(02)00456-9	 DOI
10.1016/j.neulet.2009.11.005	 DOI
10.1016/s0969-6989(02)00037-1	 DOI
10.2196/preprints.14864	 DOI
10.1111/j.1365-2249.2004.02443.x	 DOI
10.1049/ip-cdt:19941290	 DOI
10.1127/1863-9135/2012/0373	 DOI
10.2514/1.18007	 DOI
10.17348/era.14.0.393-403	 DOI
10.1002/j.1477-8696.2000.tb04011.x	 DOI
10.1175/1520-0493-40.7.1030	 DOI
10.1017/cbo9780511693700.015	 DOI
10.1175/waf-d-17-0028.1	 DOI
10.1002/j.1477-8696.1956.tb00319.x	 DOI
10.9734/ajea/2015/14316	 DOI
10.1175/1520-0493(1900)28[377d:hcfd]2.0.co;2	 DOI
10.1175/1520-0493(1911)39<1082a:dngb>2.0.co;2	 DOI
10.1175/1520-0493(1922)50<142b:totsaa>2.0.co;2	 DOI
10.1175/1520-0493(1915)43<609c:masatp>2.0.co;2	 DOI
10.1175/1520-0493(1912)40<282a:eoawcd>2.0.co;2	 DOI
10.1175/1520-0493(1907)35<57:naw>2.0.co;2	 DOI
10.1038/srep25652	 DOI
10.1016/s0065-2687(08)60183-1	 DOI
10.1175/1520-0493(1920)48<1a:rotr>2.0.co;2	 DOI
10.1175/1520-0493(1911)39<1290:raf>2.0.co;2	 DOI
10.1061/40701(2003)19	 DOI
10.1175/1520-0493(1906)34<581:wbmae>2.0.co;2	 DOI
10.1126/science.ns-2.38.559	 DOI
10.1175/1520-0493(1945)073<0027:lrfj>2.0.co;2	 DOI
10.1175/1520-0493(1941)069<0375:frd>2.0.co;2	 DOI
10.1175/1520-0493(1928)56<25b:raf>2.0.co;2	 DOI
10.1126/science.1128689	 DOI
10.1175/1520-0493(1926)548<c1:citoco>2.0.co;2	 DOI
10.1007/s40534-015-0076-0	 DOI
10.1080/00431679909604294	 DOI
10.1175/1520-0493(2000)128<1817:teadro>2.0.co;2	 DOI
10.1175/1520-0493(1930)588<c4:cipocs>2.0.co;2	 DOI
10.1007/s11277-017-4810-2	 DOI
10.1175/1520-0493(1917)45<408:nothwi>2.0.co;2	 DOI
10.1017/s0021900200031673	 DOI
10.1117/12.21420	 DOI
10.1175/1520-0493(1940)068<0157:aytr>2.0.co;2	 DOI
10.1016/j.coldregions.2012.08.007	 DOI
10.1175/1520-0493(1931)59<282:twe>2.0.co;2	 DOI
10.1175/1520-0493(1929)575<c2:citoco>2.0.co;2	 DOI
10.1175/1520-0493(1927)55<78:iotamo>2.0.co;2	 DOI
10.1175/1520-0450(1982)021<0477:iowaoa>2.0.co;2	 DOI
10.1016/j.bbamcr.2015.01.017	 DOI
10.1175/2007waf2006109.1	 DOI
10.1256/wea.133.05	 DOI
10.1175/wcas-d-11-00040.1	 DOI
10.2175/193864711802764724	 DOI
10.1038/088175a0	 DOI
10.2514/6.iac-03-iaa.6.3.01	 DOI
10.1175/1520-0434(1989)004<0502:acrsrf>2.0.co;2	 DOI
10.1117/12.2024323	 DOI
10.1175/1520-0493(1890)18[159b:ae]2.0.co;2	 DOI
10.1175/1520-0493(1894)22[1a:i]2.0.co;2	 DOI
10.1175/1520-0493(1929)57<425:wfirtt>2.0.co;2	 DOI
10.1111/j.0030-1299.2005.13723.x	 DOI
10.1002/wea.432	 DOI
10.1002/9781444391473.ch6	 DOI
10.1175/1520-0493(1909)37[33:cs]2.0.co;2	 DOI
10.1175/1520-0493(1925)53<315a:mococ>2.0.co;2	 DOI
10.1201/b19894-10	 DOI
10.2307/j.ctt7zw9sv.18	 DOI
10.2307/j.ctt6wr9v2.54	 DOI
10.2175/193864703784678892	 DOI
10.1175/1520-0493(1897)25[127:sac]2.0.co;2	 DOI
10.1175/1520-0493(1913)41<893:dnlmv>2.0.co;2	 DOI
10.1080/00022470.1969.10466483	 DOI
10.1017/s0022109000003100	 DOI
10.1002/2013eo170005	 DOI
10.1086/350082	 DOI
10.1016/s0074-6142(08)60129-1	 DOI
10.1175/1520-0493(1904)324<c1:citoco>2.0.co;2	 DOI
10.2480/agrmet.15.64	 DOI
10.1007/978-1-4614-3915-8_3	 DOI
10.1017/cbo9781139225120.008	 DOI
10.2307/44279743	 DOI
10.1016/0038-092x(91)90023-p	 DOI
10.1002/j.1477-8696.1987.tb06923.x	 DOI
10.1175/1520-0493(1942)070<0013:frj>2.0.co;2	 DOI
10.1017/cbo9780511524974.001	 DOI
10.1175/1520-0493(1989)117<1156:tssacn>2.0.co;2	 DOI
10.1175/1520-0434(2001)016<0611:voteep>2.0.co;2	 DOI
10.1175/1520-0493(1891)19[289b:cotwfd]2.0.co;2	 DOI
10.22499/2.6502.007	 DOI
10.4314/jab.v77i0.5	 DOI
10.1175/1520-0493(1909)376[c1:cihfsp]2.0.co;2	 DOI
10.1175/1520-0493(1916)44<48:twotm>2.0.co;2	 DOI
10.1109/itsc.2016.7795565	 DOI
10.1175/1520-0493(1929)57<421:tsocot>2.0.co;2	 DOI
10.1175/mwr-d-15-0394.1	 DOI
10.2480/agrmet.37.249	 DOI
10.1175/1520-0493(1929)57<18:adscoj>2.0.co;2	 DOI
10.1002/j.1477-8696.1951.tb01341.x	 DOI
10.1175/mwr-d-16-0384.1	 DOI
10.1016/j.envint.2017.11.004	 DOI
10.1175/bams-d-17-0072.1	 DOI
10.1175/1520-0493(1899)27[188a:cfd]2.0.co;2	 DOI
10.1126/science.79.2054.424	 DOI
10.1175/waf-d-15-0030.1	 DOI
10.1002/j.1477-8696.1951.tb01360.x	 DOI
10.1175/1520-0493(1940)068<0101:ciimic>2.0.co;2	 DOI
10.1289/ehp.114-a545a	 DOI
10.1016/s0273-1177(99)01055-8	 DOI
10.1007/s11069-012-0306-2	 DOI
10.1136/bmj.326.7384.313	 DOI
10.1080/00431672.2013.839220	 DOI
10.1002/wea.2015.70.issue-5	 DOI
10.1175/1520-0493(1940)068<0113:ciimic>2.0.co;2	 DOI
10.1007/11833529_19	 DOI
10.18782/2320-7051.5550	 DOI
10.1088/1755-1307/6/17/172021	 DOI
10.1109/bsn.2018.8329655	 DOI
10.1007/978-1-4302-3277-3_12	 DOI
10.1108/ijrdm-05-2013-0108	 DOI
10.4103/ijabmr.ijabmr_365_16	 DOI
10.1016/0143-4160(92)90035-q	 DOI
10.4156/ijact.vol5.issue8.134	 DOI
10.1002/jab.770050201	 DOI
10.14352/jkaie.2015.19.4.385	 DOI
10.2307/1247616	 DOI
10.3130/aija.70.97	 DOI
10.1038/ncomms9997	 DOI
10.1111/j.1399-0039.1997.tb02783.x	 DOI
10.1016/j.nbd.2007.06.007	 DOI
10.4314/njbas.v19i1.69344	 DOI
10.4202/app.00526.2018	 DOI
10.1145/2396761.2398484	 DOI
10.17246/jkdk.2012..22.022	 DOI
10.18782/2320-7051.2280	 DOI
10.1177/1329878x19828368	 DOI
10.26563/dobras.v6i14.51	 DOI
10.1186/s40488-017-0074-3	 DOI
10.1093/brain/awu046	 DOI
10.2514/1.12634	 DOI
10.1007/s10916-014-0125-y	 DOI
10.1163/9789004322714_cclc_2016-0002-013	 DOI
10.1017/cbo9781139050814	 DOI
10.1257/aer.99.2.205	 DOI
10.1002/j.1477-8696.1998.tb03978.x	 DOI
10.1002/ecs2.2790	 DOI
10.1016/s0074-6142(01)80106-6	 DOI
10.3724/sp.j.1248.2013.084	 DOI
10.1371/journal.pone.0091115	 DOI
10.1016/s2542-5196(19)30165-2	 DOI
10.1002/9781119154051.ch6	 DOI
10.1144/sp376.9	 DOI
10.1080/03057070.2011.579434	 DOI
10.18782/2320-7051.5607	 DOI
10.1007/978-94-015-9265-9_3	 DOI
10.17238/issn2227-6572.2015.2.73	 DOI
10.1002/met.1471	 DOI
10.1016/j.scs.2018.10.031	 DOI
10.1109/tenconspring.2017.8070007	 DOI
10.1016/j.fishres.2016.04.008	 DOI
10.2307/3435011	 DOI
10.4085/1062-6050-52.12.24	 DOI
10.1126/science.1131728	 DOI
10.1016/s0921-8181(97)00006-4	 DOI
10.1098/rstb.2012.0481	 DOI
10.1126/science.301.5635.891g	 DOI
10.1016/0198-0254(87)90632-7	 DOI
10.1080/09557570802452904	 DOI
10.3390/biology2020742	 DOI
10.12968/bjha.2015.9.4.188	 DOI
10.1007/s11356-017-8687-0	 DOI
10.1073/pnas.1420844112	 DOI
10.1002/2017jd027188	 DOI
10.1057/9780230281257_12	 DOI
10.1071/mf19101	 DOI
10.1057/9780230590120_7	 DOI
10.1108/17568691211248711	 DOI
10.5822/978-1-61091-512-0_3	 DOI
10.1017/cbo9781139050814.007	 DOI
10.4337/9781788111867.00001	 DOI
10.1175/jcli4124.1	 DOI
10.1074/jbc.m002795200	 DOI
10.1109/metrosea.2018.8657888	 DOI
10.1016/s0045-6535(02)00809-3	 DOI
10.1088/1742-6596/771/1/012049	 DOI
10.4324/9781315772592	 DOI
10.1007/bf02512015	 DOI
10.1016/j.quaint.2015.03.044	 DOI
10.1175/1520-0493(2000)128<3200:anblms>2.0.co;2	 DOI
10.17763/haer.76.2.j44854x1524644vn	 DOI
10.1080/00291950410002421	 DOI
10.1787/9789264245129-7-en	 DOI
10.1002/wcc.368	 DOI
10.1038/nplants.2016.92	 DOI
10.1007/s10584-015-1399-x	 DOI
10.1017/9781107339217.006	 DOI
10.1093/obo/9780199874002-0181	 DOI
10.1080/13642987.2014.914702	 DOI
10.1142/9781783266913_0016	 DOI
10.1007/978-3-642-58679-8_10	 DOI
10.1201/b17607-4	 DOI
10.1007/s11027-007-9132-3	 DOI
10.1186/1753-6561-5-s7-p99	 DOI
10.1175/2007jcli1828.1	 DOI
10.1007/s12155-016-9746-y	 DOI
10.1029/2018jd029034	 DOI
10.4337/9781784719463.00020	 DOI
10.21552/cclr/2018/2/6	 DOI
10.18782/2320-7051.6973	 DOI
10.1007/s10584-012-0533-2	 DOI
10.1016/j.proenv.2016.04.031	 DOI
10.1038/nclimate2777	 DOI
10.5772/32910	 DOI
10.1175/2008jcli2317.1	 DOI
10.2134/jeq1994.00472425002300050021x	 DOI
10.5194/gmd-2017-69-ac2	 DOI
10.1016/j.socscimed.2015.07.017	 DOI
10.4312/dp.37.24	 DOI
10.1166/asl.2017.8350	 DOI
10.1002/wcc.160	 DOI
10.17816/edgcc11s160-166	 DOI
10.1016/s0140-6701(04)80374-6	 DOI
10.1093/heapro/dav094	 DOI
10.5860/choice.188575	 DOI
10.1029/2006jd007541	 DOI
10.1016/j.ejrh.2015.07.001	 DOI
10.1177/0963662518801170	 DOI
10.21608/jes.2019.54954	 DOI
10.1111/1365-2435.12125	 DOI
10.3990/1.9789036542333	 DOI
10.1007/978-90-481-3417-5_2	 DOI
10.1080/08941920121404	 DOI
10.3354/cr009157	 DOI
10.1007/978-94-011-2914-5_9	 DOI
10.1139/x11-051	 DOI
10.7723/antiochreview.71.2.0278	 DOI
10.1017/cbo9781139381413.018	 DOI
10.1016/j.envsci.2014.10.003	 DOI
10.1080/17565529.2013.821053	 DOI
10.1007/s00382-016-3035-5	 DOI
10.1029/92jd02666	 DOI
10.4141/cjss-2014-012	 DOI
10.1016/j.csr.2012.07.018	 DOI
10.1111/glob.12099	 DOI
10.18178/joebm.2019.7.3.590	 DOI
10.29103/techsi.v11i2.1847.s531	 DOI
10.1108/ijrdm-02-2015-0019	 DOI
10.5850/jksct.2008.32.5.729	 DOI
10.1016/j.bpj.2017.11.2068	 DOI
10.1111/jan.14219/v2/decision1	 DOI
10.18782/2320-7051.6804	 DOI
10.18782/2320-7051.7268	 DOI
10.4314/bajopas.v11i2.4	 DOI
10.1142/s1016237207000227	 DOI
10.1007/978-1-4842-4102-8_11	 DOI
10.22159/ijap.2019v11i3.30578	 DOI
10.5334/ijic.s3060	 DOI
10.7324/japs.2017.70707	 DOI
10.1145/3178876.3186045	 DOI
10.1016/s0022-510x(00)00483-4	 DOI
10.1109/iiai-aai.2018.00029	 DOI
10.1083/jcb.200404079	 DOI
10.1017/s135048270500201x	 DOI
10.1007/s00115-008-2565-4	 DOI
10.7324/japs.2016.60721	 DOI
10.1038/srep22244	 DOI
10.1177/002224297203600131	 DOI
10.1007/978-3-319-53019-2_7	 DOI
10.1086/498780	 DOI
10.18782/2320-7051.7289	 DOI
10.1007/s40607-014-0004-1	 DOI
10.4236/app.2011.11001	 DOI
10.1127/1863-9135/2007/0169-0211	 DOI
10.22159/ijap.2017.v9s1.78_85	 DOI
10.1016/j.ejor.2016.06.042	 DOI
10.7324/japs.2017.70312	 DOI
10.1017/s1350482700001614	 DOI
10.2196/preprints.14296	 DOI
10.2139/ssrn.901620	 DOI
10.1007/s11356-015-5769-8	 DOI
10.1515/9783110868951.39	 DOI
10.1017/cbo9780511607820.004	 DOI
10.1002/qre.525	 DOI
